,tnv,distance,velocity,accelerate,hour in date,min in date,moving,inactive
27621,6,39.65586792516345,0.0660931132086057,0.000110155188681,2,3,True,2.0
27622,6,409.72616275752,0.6840169662062103,0.0011419314961706,2,13,True,2.0
27623,6,10534.696112323343,4.38945671346806,0.0018289402972783,2,53,True,2.0
27624,6,1059.588978156806,0.7779654758860544,0.0005711934477871,3,16,True,2.0
27625,6,9873.344383581583,9.511892469731777,0.0091636728995489,3,33,True,2.0
27626,6,139.25927522730598,0.2632500476886691,0.0004976371411884,3,42,True,2.0
27627,6,103.87919334096796,0.081794640425959,6.44052286818575e-05,4,3,True,2.0
27628,6,53.86959372404741,0.0896332674276995,0.0001491402120261,4,13,True,2.0
27740,6,3.07472957019224,0.0051245492836537,8.540915472756221e-06,22,53,False,1.0
27741,6,686.0943528512979,1.1434905880854964,0.0019058176468091,23,3,True,2.0
27742,6,607.2139353434537,1.0103393266945986,0.0016810970494086,23,13,True,2.0
27743,6,266.65927810095087,0.4451740869798846,0.000743195470751,23,23,True,2.0
27744,6,44.15836032893525,0.073231111656609,0.0001214446296129,23,33,True,2.0
27745,6,32.92453178171164,0.0550577454543673,9.206980845211924e-05,23,43,True,2.0
27746,6,163.21662387005242,0.2724818428548454,0.000454894562362,23,53,True,2.0
27879,6,6.98677400397602,7.450174881612305e-05,7.944311027524318e-10,23,56,False,1.0
27880,6,90.2225452212757,0.1652427568155232,0.00030264241175,0,5,True,2.0
27881,6,16.67623198956374,0.0251906827636914,3.8052390881709136e-05,0,16,False,1.0
27882,6,61.37093776539872,0.1022848962756645,0.0001704748271261,0,26,True,2.0
27883,6,59.33942629840302,0.0329663479435572,1.8314637746420683e-05,0,56,True,2.0
27884,6,249.243233852981,0.4147141994225973,0.0006900402652622,1,6,True,2.0
27885,6,96.34463534614846,0.1605743922435807,0.0002676239870726,1,16,True,2.0
27896,6,6.355249483639264,0.0105920824727321,1.7653470787886847e-05,3,6,False,1.0
27897,6,82.42620422449464,0.1373770070408244,0.0002289616784013,3,16,True,2.0
27898,6,331.87637948794804,0.5531272991465801,0.0009218788319109,3,26,True,2.0
28019,6,1.1804766073560418,0.00196746101226,3.279101687100116e-06,23,36,False,1.0
28020,6,274.8604310549953,0.4581007184249921,0.0007635011973749,23,46,True,2.0
28021,6,60.85021272813688,0.1014170212135614,0.0001690283686892,23,56,True,2.0
28025,6,1.1255862519891613,0.0018759770866486,3.12662847774767e-06,0,36,False,1.0
28026,6,662.0828113319718,1.103471352219953,0.0018391189203665,0,46,True,2.0
28027,6,37.211942237525975,0.0620199037292099,0.0001033665062153,0,56,True,2.0
28041,6,1.153007001213045,0.001921678335355,3.2027972255917902e-06,3,16,False,1.0
28042,6,25.25633019999429,0.0420238439267791,6.992320120928318e-05,3,26,True,2.0
28054,6,6.547429147325669,0.0109123819122094,1.818730318701575e-05,5,26,False,1.0
28055,6,376.5967004441584,0.6276611674069308,0.0010461019456782,5,36,True,2.0
28155,6,1.9903386089104207,0.0033172310148507,5.528718358084503e-06,22,16,False,1.0
28156,6,363.7351202182483,0.3028602166679836,0.0002521733694154,22,36,True,2.0
28158,6,4.592808045352709,0.0076802810122955,1.2843279284775084e-05,22,56,False,1.0
28159,6,567.3761786681356,0.94248534662481,0.0015655902767853,23,6,True,2.0
28160,6,145.21307667975017,0.2420217944662502,0.0004033696574437,23,16,True,2.0
28161,6,50.10167425296476,0.0835027904216079,0.0001391713173693,23,26,True,2.0
28167,6,1.8393473814751269,0.0030655789691252,5.109298281875352e-06,0,26,False,1.0
28168,6,80.793889506461,0.1346564825107683,0.0002244274708512,0,36,True,2.0
28169,6,324.16117665683333,0.5402686277613888,0.0009004477129356,0,46,True,2.0
28176,6,1.0431949381088013,1.0431949381088013,1.0431949381088013,1,46,False,1.0
28177,6,676.411454154629,0.5636762117955242,0.0004697301764962,2,6,True,2.0
28178,6,275.21735829181296,0.4594613660965158,0.0007670473557537,2,16,True,2.0
28212,6,0.4529736459532556,0.0007549560765887,1.2582601276479323e-06,7,56,False,1.0
28213,6,192.21257086173077,0.3203542847695512,0.0005339238079492,8,6,True,2.0
28223,6,7.371169897964622,0.0122648417603404,2.0407390616207104e-05,9,46,False,1.0
28224,6,172.46003326247362,0.2879132441777522,0.0004806565011314,9,56,True,2.0
28227,6,0.2882559178690895,0.0004804265297818,8.00710882969693e-07,10,26,False,1.0
28228,6,24.61155261327405,0.0409510026843162,6.813810762781401e-05,10,36,True,2.0
28229,6,21.193661225860943,0.0353817382735575,5.9068010473384805e-05,10,46,True,2.0
28234,6,17.295349944992434,0.0284931630065773,4.694096047212079e-05,21,17,False,1.0
28235,6,213.6670625776846,0.3561117709628076,0.0005935196182713,21,27,True,2.0
28236,6,265.7465816829809,0.4399777842433458,0.0007284400401379,21,37,True,2.0
28237,6,304.9980897882548,0.5117417613896892,0.0008586271164256,21,47,True,2.0
28246,6,6.60233509876213,0.0110038918312702,1.8339819718783698e-05,23,17,False,1.0
28247,6,33.87644930841513,0.0563668041737356,9.3788359690076e-05,23,27,True,2.0
28249,6,3.3903922967721307,0.0056412517417173,9.386442165919062e-06,23,47,False,1.0
28250,6,269.5170656866446,0.449945017840809,0.0007511602968961,23,57,True,2.0
28251,6,0.0,0.0,0.0,23,57,False,1.0
28252,6,235.24477583598585,0.199191173442833,0.0001686631443207,0,17,True,2.0
28253,6,14.056000735816562,0.0234266678930276,3.9044446488379344e-05,0,27,False,1.0
28254,6,200.67460933542316,0.3327937136574181,0.0005518967058995,0,37,True,2.0
28255,6,328.13536515316866,0.5496404776434985,0.0009206708168232,0,47,True,2.0
28269,6,13.204681593335335,0.0220078026555588,3.667967109259815e-05,3,7,False,1.0
28270,6,20.83647889777303,0.0347274648296217,5.787910804936953e-05,3,17,True,2.0
28291,6,4.790470089004005,0.0079841168150066,1.3306861358344456e-05,6,47,False,1.0
28292,6,123.3583598176529,0.2049142189662008,0.0003403890680501,6,57,True,2.0
28293,6,147.03706029347887,0.2450617671557981,0.0004084362785929,7,7,True,2.0
28296,6,4.886607811796191,0.0081443463529936,1.3573910588322754e-05,7,37,False,1.0
28297,6,317.18137096033803,0.5277560248924094,0.0008781298251121,7,47,True,2.0
28298,6,100.11932363218122,0.1671441129084828,0.0002790385858238,7,57,True,2.0
28300,6,1.345212672103971,0.0022420211201732,3.7367018669554743e-06,8,17,False,1.0
28301,6,296.80977307087306,0.4946829551181217,0.0008244715918635,8,27,True,2.0
28302,6,20.16421075355889,0.0336070179225981,5.601169653766359e-05,8,37,True,2.0
28374,6,6.108279975346688,0.0101804666255778,1.6967444375963024e-05,20,37,False,1.0
28375,6,173.5306949307944,0.2892178248846573,0.000482029708141,20,47,True,2.0
28376,6,544.1838496979141,0.905463976202852,0.0015065956342809,20,57,True,2.0
28382,6,2.2922867049694142,0.0038204778416156,6.367463069359484e-06,21,57,False,1.0
28383,6,27.397644409489683,0.0456627406824828,7.6104567804138e-05,22,7,True,2.0
28388,6,8.057322069960435,0.0134288701166007,2.238145019433454e-05,22,57,False,1.0
28389,6,31.11747487472289,0.0518624581245381,8.64374302075636e-05,23,7,True,2.0
28390,6,470.5691324706779,0.78297692590795,0.0013027902261363,23,17,True,2.0
28394,6,0.0686327560098817,0.0001143879266831,1.9064654447189366e-07,23,57,False,1.0
28395,6,47.01348330972085,0.0783558055162014,0.0001305930091936,0,7,True,2.0
28397,6,5.518086231213533,0.0091968103853558,1.5328017308926478e-05,0,27,False,1.0
28398,6,275.9301757648748,0.4598836262747913,0.0007664727104579,0,37,True,2.0
28399,6,320.88055695186665,0.5348009282531111,0.0008913348804218,0,47,True,2.0
28405,6,0.2745249528775345,0.0004575415881292,7.625693135487069e-07,1,47,False,1.0
28406,6,261.2132628337652,0.433189490603259,0.0007183905316803,1,57,True,2.0
28407,6,164.53910890917564,0.2751490115538054,0.0004601154039361,2,7,True,2.0
28410,6,0.9471148316658932,0.0015785247194431,2.6308745324052587e-06,2,37,False,1.0
28411,6,293.847569115375,0.489745948525625,0.0008162432475427,2,47,True,2.0
28412,6,292.31022328290726,0.4871837054715121,0.0008119728424525,2,57,True,2.0
28425,6,2.8138920065631066,0.0046898200109385,7.81636668489752e-06,5,7,False,1.0
28426,6,462.96514120134896,0.7703246941786173,0.0012817382598645,5,17,True,2.0
28429,6,0.1372656527584437,0.0002287760879307,3.8129347988456605e-07,5,47,False,1.0
28430,6,35.51059880764636,0.0591843313460772,9.86405522434621e-05,5,57,True,2.0
28431,6,492.0505201044398,0.8200842001740664,0.0013668070002901,6,7,True,2.0
28437,6,6.42389388104298,0.0107064898017383,1.7844149669563836e-05,7,7,False,1.0
28438,6,21.28944966250001,0.0354824161041666,5.913736017361115e-05,7,17,True,2.0
28447,6,4.447312783752443,0.0074121879729207,1.2353646621534564e-05,8,47,False,1.0
28448,6,223.7118176110701,0.3728530293517835,0.0006214217155863,8,57,True,2.0
28449,6,131.82868606869084,0.2197144767811514,0.0003661907946352,9,7,True,2.0
28454,6,4.639546894657177,0.0077325781577619,1.2887630262936603e-05,9,57,False,1.0
28455,6,24.59782437420772,0.0409963739570128,6.832728992835477e-05,10,7,True,2.0
28510,6,0.7686823111323587,0.0012811371852205,2.1352286420343296e-06,19,27,False,1.0
28511,6,354.758032564834,0.5912633876080566,0.0009854389793467,19,37,True,2.0
28525,6,4.40613485765518,0.0073435580960919,1.223926349348661e-05,21,57,False,1.0
28526,6,26.49169750935621,0.0441528291822603,7.35880486371006e-05,22,7,True,2.0
28527,6,562.8243483681364,0.9380405806135608,0.0015634009676892,22,17,True,2.0
28532,6,4.090520361826676,0.0068175339363777,1.1362556560629654e-05,23,7,False,1.0
28533,6,194.84798729052216,0.3242063016481233,0.0005394447614777,23,17,True,2.0
28534,6,269.78148735747163,0.4473988181715947,0.0007419549223409,23,27,True,2.0
28535,6,396.8607958898328,0.664758452076772,0.0011134982446847,23,37,True,2.0
28536,6,292.6861983626039,0.4869986661607385,0.0008103139204005,23,47,True,2.0
28537,6,26.54654717261102,0.0443922193521923,7.423448052206078e-05,23,57,True,2.0
28542,6,0.5902286685314181,0.0009837144475523,1.6395240792539391e-06,0,47,False,1.0
28543,6,42.05726093949146,0.0700954348991524,0.0001168257248319,0,57,True,2.0
28544,6,125.80160585356508,0.2082808043933197,0.0003448357688631,1,7,True,2.0
28545,6,225.74447254813867,0.3787658935371454,0.0006355132441898,1,17,True,2.0
28577,6,3.568882732712688,0.0059481378878544,9.913563146424132e-06,6,37,False,1.0
28578,6,371.9296291947068,0.0049915400095918,6.698974674672313e-08,3,19,True,2.0
28587,6,0.0,0.0,0.0,4,49,False,1.0
28588,6,365.73907042297645,0.6095651173716274,0.001015941862286,4,59,True,2.0
28613,6,7.796637388949686,0.0129943956482494,2.1657326080415795e-05,9,9,False,1.0
28614,6,30.129597272723352,0.0502159954545389,8.369332575756487e-05,9,19,True,2.0
28667,6,0.0,0.0,0.0,18,9,False,1.0
28668,6,345.41043988303863,0.002627234792566,1.9983074795327318e-08,6,40,True,2.0
28699,6,5.023816469742993,0.0083730274495716,1.3955045749286091e-05,11,50,False,1.0
28700,6,334.29201011445457,0.555302342382815,0.0009224291401707,12,0,True,2.0
28741,6,4.763086297168241,0.007938477161947,1.323079526991178e-05,18,50,False,1.0
28742,6,388.0758569630019,0.7639288522893738,0.0015037969533255,18,58,True,2.0
28743,6,20.71704419514673,0.0299379251374952,4.326289759753653e-05,19,10,True,2.0
28761,6,0.3157040371212626,0.0005261733952021,8.769556586701741e-07,22,10,False,1.0
28762,6,30.63703683730409,0.0510617280621734,8.510288010362247e-05,22,20,True,2.0
28766,6,0.2882518620717801,0.0004804197701196,8.006996168660559e-07,23,0,False,1.0
28767,6,32.2704610627521,0.0537841017712535,8.964016961875584e-05,23,10,True,2.0
28768,6,1.3588998073846974,0.0022648330123078,3.774721687179716e-06,23,20,False,1.0
28769,6,23.787620674121456,0.039646034456869,6.607672409478182e-05,23,30,True,2.0
28773,6,8.592641182833981,0.0143210686380566,2.3868447730094396e-05,0,10,False,1.0
28774,6,232.839682281397,0.3880661371356616,0.0006467768952261,0,20,True,2.0
28775,6,257.5057616611555,0.4277504346530821,0.0007105488947725,0,30,True,2.0
28802,6,1.1941836411137878,0.0019903060685229,3.3171767808716327e-06,5,0,False,1.0
28803,6,540.4632816882494,0.4503860680735411,0.0003753217233946,5,20,True,2.0
28804,6,454.9129160646543,0.761998184362905,0.0012763788682795,5,30,True,2.0
28805,6,86.62101303346851,0.1436501045331152,0.0002382257123268,5,40,True,2.0
28818,6,1.331446059323783,0.0022190767655396,3.698461275899396e-06,7,50,False,1.0
28819,6,72.57077914207288,0.1209512985701214,0.0002015854976168,8,0,True,2.0
28820,6,44.04761985373895,0.0734126997562315,0.0001223544995937,8,10,True,2.0
28821,6,0.2058939543093295,0.0003431565905155,5.719276508592487e-07,8,20,False,1.0
28822,6,31.44689059677838,0.0524114843279639,8.735247387993995e-05,8,30,True,2.0
28826,6,4.927736293677836,0.0082128938227963,1.3688156371327325e-05,9,10,False,1.0
28827,6,38.831633167375074,0.0647193886122917,0.0001078656476871,9,20,True,2.0
28828,6,365.7665077498432,0.008734305412275,2.085704661813185e-07,20,58,True,2.0
28834,6,0.0,0.0,0.0,21,48,False,1.0
28835,6,376.1985939684788,0.3137602952197487,0.0002616849835027,22,8,True,2.0
28845,6,7.521995717149759,0.0125366595285829,2.0894432547638217e-05,23,48,False,1.0
28846,6,54.63062231325114,0.0908995379588205,0.0001512471513457,23,58,True,2.0
28851,6,0.9471148131316408,0.0015785246885527,2.630874480921225e-06,0,48,False,1.0
28852,6,158.8550082051808,0.2647583470086347,0.000441263911681,0,58,True,2.0
28853,6,159.44523918007113,0.2657420653001185,0.0004429034421668,1,8,True,2.0
28860,6,4.159069213102413,0.0069202482747128,1.1514556197525511e-05,2,18,False,1.0
28861,6,89.01523189670432,0.1483587198278405,0.0002472645330464,2,28,True,2.0
28862,6,22.552386259385376,0.0376500605331976,6.285485898697433e-05,2,38,True,2.0
28864,6,1.0981069416354368,0.001830178236059,3.050297060098435e-06,2,58,False,1.0
28865,6,23.623036459098103,0.0393717274318301,6.561954571971696e-05,3,8,True,2.0
28866,6,61.32925361611965,0.1022154226935327,0.0001703590378225,3,18,True,2.0
28867,6,46.051744363609714,0.0767529072726828,0.0001279215121211,3,28,True,2.0
28868,6,26.86236314039476,0.0447706052339912,7.461767538998544e-05,3,38,True,2.0
28885,6,2.4432830001892336,0.0040721383336487,6.786897222747871e-06,6,48,False,1.0
28886,6,211.6606117538344,0.3521807183924033,0.0005859912119673,6,58,True,2.0
28891,6,3.9394849339194895,0.0065658082231991,1.0943013705331917e-05,7,48,False,1.0
28892,6,152.9942790192755,0.2549904650321258,0.0004249841083868,7,58,True,2.0
28893,6,138.04542453445976,0.2300757075574329,0.0003834595125957,8,8,True,2.0
28920,6,3.115863338817435,0.0051931055646957,8.655175941159542e-06,12,38,False,1.0
28921,6,364.35285574687697,0.3036273797890641,0.0002530228164908,12,58,True,2.0
28955,6,5.847478380575114,0.0097457973009585,1.624299550159754e-05,18,38,False,1.0
28956,6,180.31162013893453,0.3000193346737679,0.0004992002240828,18,48,True,2.0
28957,6,866.8589971924902,1.444764995320817,0.002407941658868,18,58,True,2.0
28974,8,0.0,0.0,0.0,11,9,False,1.0
29002,8,1.0020336361442637,0.0008350280301202,6.958566917668497e-07,20,29,False,1.0
29003,8,397.3786097051436,0.3305978450125987,0.0002750398045029,20,49,True,2.0
29004,8,254.79933341557043,0.2125098694041454,0.0001772392572178,21,9,True,2.0
29006,8,10.143602049880933,0.0084530017082341,7.044168090195092e-06,21,49,False,1.0
29007,8,832.5168597703729,0.3465931972399554,0.000144293587527,22,29,True,2.0
29010,8,13.232424868725802,0.0110270207239381,9.18918393661514e-06,23,29,False,1.0
29011,8,156.41485794362356,0.0651728574765098,2.715535728187909e-05,0,9,True,2.0
29012,8,7.659478397250671,0.006377584011033,5.3102281524005255e-06,0,29,False,1.0
29013,8,989.4938251907616,0.8252659092500096,0.0006882951703503,0,49,True,2.0
29016,8,1.6196803251851566,0.0013497336043209,1.1247780036008032e-06,1,49,False,1.0
29017,8,677.7906891177499,0.5648255742647916,0.0004706879785539,2,9,True,2.0
29018,8,178.18414767061387,0.1483631537640415,0.0001235330172889,2,29,True,2.0
29023,8,2.0040809399687567,0.0016700674499739,1.3917228749783033e-06,4,9,False,1.0
29024,8,62.14015927498947,0.0516543302368989,4.29379303714871e-05,4,29,True,2.0
29027,8,7.796680739808786,0.0064972339498406,5.4143616248672126e-06,5,29,False,1.0
29028,8,115.44003627833104,0.0962000302319425,8.01666918599521e-05,5,49,True,2.0
29075,8,2.992374312667845,0.0024936452605565,2.078037717130448e-06,21,29,False,1.0
29076,8,167.47057635749618,0.1395588136312468,0.0001162990113593,21,49,True,2.0
29077,8,147.8151333362151,0.1231792777801792,0.0001026493981501,22,9,True,2.0
29078,8,3.1983129010522777,0.0026652607508768,2.221050625730748e-06,22,29,False,1.0
29079,8,883.2400703600333,0.7348087107820577,0.0006113217227804,22,49,True,2.0
29080,8,81.56076373303141,0.0680807710626305,5.6828690369474585e-05,23,9,True,2.0
29082,8,9.237679939003572,0.0076980666158363,6.415055513196925e-06,23,49,False,1.0
29083,8,423.1387386671951,0.1762343767876697,7.340040682535183e-05,0,29,True,2.0
29084,8,54.9878473377436,0.0762660850731534,0.0001057782039849,0,41,True,2.0
29085,8,12.16432782478376,0.0018777906490867,2.8987197423382493e-07,2,29,False,1.0
29086,8,303.7093477192562,0.2530911230993801,0.0002109092692494,2,49,True,2.0
29087,8,33.82227990166247,0.0281852332513853,2.3487694376154493e-05,3,9,True,2.0
29093,8,5.449452206815037,0.0045412101723458,3.784341810288221e-06,5,9,False,1.0
29094,8,49.52544445262189,0.0412712037105182,3.43926697587652e-05,5,29,True,2.0
29096,8,2.5394117672943097,0.0021161764727452,1.763480393954382e-06,6,9,False,1.0
29097,8,301.3096279138726,0.2506735673160337,0.000208547060995,6,29,True,2.0
29098,8,188.93062655429327,0.1577050305127656,0.0001316402591926,6,49,True,2.0
29139,8,7.343669948633669,0.0061197249571947,5.099770797662269e-06,20,29,False,1.0
29140,8,657.1605007701221,0.5476337506417684,0.0004563614588681,20,49,True,2.0
29143,8,18.338083020149977,0.0152817358501249,1.273477987510415e-05,21,49,False,1.0
29144,8,26.889454283922767,0.0224078785699356,1.8673232141613037e-05,22,9,True,2.0
29145,8,601.4310746556538,0.5011925622130449,0.0004176604685108,22,29,True,2.0
29148,8,1.7844395656414107,0.0014870329713678,1.239194142806535e-06,23,29,False,1.0
29149,8,136.9210319281875,0.1140058550609387,9.492577440544444e-05,23,49,True,2.0
29150,8,508.58142636789904,0.4241713314160959,0.0003537709186122,0,9,True,2.0
29151,8,5.545572613232147,0.0046213105110267,3.851092092522324e-06,0,29,False,1.0
29152,8,1007.4476883800428,0.8388407063947066,0.0006984518787632,0,49,True,2.0
29155,8,0.0411782879142697,3.431523992855816e-05,2.8596033273798468e-08,1,49,False,1.0
29156,8,841.1908352855673,0.4267837824888723,0.0002165315994362,2,22,True,2.0
29157,8,49.56658952857578,0.0406950652943972,3.341138365714056e-05,2,42,True,2.0
29161,8,0.109812327582316,9.135800963587024e-05,7.600499969706343e-08,5,15,False,1.0
29162,8,62.94176175400391,0.0126085259923886,2.52574639270605e-06,6,38,True,2.0
29163,8,126.22103343592248,0.0230667093267402,4.215407406202526e-06,8,9,True,2.0
29164,8,32.92986419986394,0.0274644405336646,2.2906122213231587e-05,8,29,True,2.0
29209,8,0.7549568934472856,0.0006291307445394,5.242756204495038e-07,23,29,False,1.0
29210,8,92.84614641920722,0.0226233300241733,5.5125073158317005e-06,0,37,True,2.0
29215,8,8.153563980098609,0.0014854370523043,2.7062070546627e-07,4,26,False,1.0
29216,8,42.43974207563888,0.0465348049074987,5.102500538102936e-05,4,41,True,2.0
29217,8,101.18375662791368,0.0607345477958665,3.645531080184067e-05,5,9,True,2.0
29218,8,27.760464709308152,0.0231144585423048,1.924601044321805e-05,5,29,True,2.0
29219,8,4.172852649719387,0.0034773772080994,2.897814340082908e-06,5,49,False,1.0
29220,8,100.39575518303496,0.0836631293191958,6.971927443266316e-05,6,9,True,2.0
29221,8,1.6471856399799845,0.0013726546999833,1.143878916652767e-06,6,29,False,1.0
29222,8,108.96109088226989,0.0908009090685582,7.566742422379854e-05,6,49,True,2.0
29225,8,1.6746314827804665,0.0013955262356503,1.1629385297086572e-06,7,49,False,1.0
29226,8,609.4896480849309,0.5079080400707757,0.0004232567000589,8,9,True,2.0
29230,8,12.079005812265075,0.0050434262264154,2.105814708315441e-06,9,29,False,1.0
29231,8,35.53701876543913,0.0296141823045326,2.4678485253777173e-05,9,49,True,2.0
29232,8,43.34719479666774,0.0361226623305564,3.010221860879704e-05,10,9,True,2.0
29233,8,620.2194775266676,0.5867733940649645,0.000555130930998,10,27,True,2.0
29234,8,617.7487718488668,0.4599767474675106,0.000342499439663,10,49,True,2.0
29235,8,280.364949508046,0.4034028050475481,0.0005804356907158,11,1,True,2.0
29236,8,248.4104668756445,0.145695288490114,8.545178210563875e-05,11,29,True,2.0
29237,8,11.421541494733289,0.0095418057600111,7.971433383467919e-06,11,49,False,1.0
29238,8,732.547725611153,6.369980222705679,0.0553911323713537,11,51,True,2.0
29239,8,773.3569607371988,0.3380056646578666,0.0001477297485392,12,29,True,2.0
29240,8,661.2522458148702,0.5510435381790585,0.0004592029484825,12,49,True,2.0
29241,8,8.098645910517698,0.0076837247727871,7.290061454257296e-06,13,7,False,1.0
29242,8,670.0921035249787,0.4978396014301476,0.0003698659743166,13,29,True,2.0
29243,8,0.8235686775011332,0.0006863072312509,5.719226927091202e-07,13,49,False,1.0
29244,8,66.07775064063729,0.055064792200531,4.588732683377589e-05,14,9,True,2.0
29245,8,61.21869488268105,0.0510155790689008,4.25129825574174e-05,14,29,True,2.0
29246,8,22.48344007756656,0.0187362000646388,1.5613500053865667e-05,14,49,True,2.0
29247,8,581.831405072267,0.4848595042268891,0.0004040495868557,15,9,True,2.0
29276,8,5.133706740255271,0.0042780889502127,3.565074125177272e-06,0,49,False,1.0
29277,8,314.2425570141673,0.2618687975118061,0.0002182239979265,1,9,True,2.0
29278,8,1.2354000206495157,0.0010295000172079,8.579166810066079e-07,1,29,False,1.0
29279,8,320.39203997752264,0.2669933666479355,0.0002224944722066,1,49,True,2.0
29297,8,2.100152559118534,0.0017501271325987,1.4584392771656489e-06,8,9,False,1.0
29298,8,317.3035543033478,0.2644196285861231,0.0002203496904884,8,29,True,2.0
29299,8,314.7641539074112,0.2623034615895093,0.0002185862179912,8,49,True,2.0
29321,8,1.2216574695634224,0.0010180478913028,8.483732427523767e-07,16,9,False,1.0
29322,8,32.15294684195318,0.0269062316669064,2.251567503506814e-05,16,29,True,2.0
29323,8,31.672519754358003,0.0262842487588033,2.181265457162101e-05,16,49,True,2.0
29335,8,0.7137773901799057,0.0005948144918165,4.956787431804902e-07,20,49,False,1.0
29336,8,646.742397983557,0.5389519983196308,0.0004491266652663,21,9,True,2.0
29338,8,0.4117837601973417,0.0003431531334977,2.859609445814873e-07,21,49,False,1.0
29339,8,91.3200832546162,0.0761000693788468,6.341672448237236e-05,22,9,True,2.0
29340,8,869.5138602897175,0.7245948835747646,0.0006038290696456,22,29,True,2.0
29342,8,3.925826474373877,0.0032715220619782,2.726268384981859e-06,23,9,False,1.0
29343,8,196.2095645211785,0.1731770207600869,0.0001528482089674,23,28,True,2.0
29344,8,23.0208194091202,0.0181695496520285,1.4340607460164617e-05,23,49,True,2.0
29346,8,11.173438480285355,0.0093111987335711,7.75933227797594e-06,0,29,False,1.0
29347,8,870.263785279386,0.725219821066155,0.0006043498508884,0,49,True,2.0
29350,8,0.0823565747019141,6.863047891826176e-05,5.7192065765218145e-08,1,49,False,1.0
29351,8,785.804173336379,0.6548368111136491,0.0005456973425947,2,9,True,2.0
29352,8,86.38125191734828,0.0359921882988951,1.4996745124539632e-05,2,49,True,2.0
29356,8,2.9100356939265533,0.0024250297449387,2.0208581207823286e-06,4,9,False,1.0
29357,8,171.0051886740516,0.0712521619475215,2.9688400811467293e-05,4,49,True,2.0
29364,8,2.6903916541991872,0.0022419930451659,1.8683275376383245e-06,7,9,False,1.0
29365,8,315.1347266368332,0.262612272197361,0.0002188435601644,7,29,True,2.0
29366,8,2.017819730798322,0.0016815164423319,1.4012637019432792e-06,7,49,False,1.0
29367,8,932.2973307864812,0.7769144423220676,0.000647428701935,8,9,True,2.0
29368,8,0.2196182693028623,0.000183015224419,1.525126870158766e-07,8,29,False,1.0
29369,8,341.3303539110292,0.2842051239892,0.0002366404029885,8,49,True,2.0
29370,8,338.6674822418963,0.2824582837713897,0.0002355782183247,9,9,True,2.0
29371,8,4.460997004916763,0.0037174975040973,3.097914586747752e-06,9,29,False,1.0
29372,8,23.282277553697565,0.0203516412182671,1.77898961698139e-05,9,48,True,2.0
29373,8,31.710132580172683,0.0252469208440865,2.010105162745743e-05,10,9,True,2.0
29375,8,9.03180615127652,0.0037711090401989,1.5745757996655385e-06,10,49,False,1.0
29376,8,30.897575596372747,6.17951511927455,1.23590302385491,10,49,True,2.0
29377,8,32.379999386853626,0.0135198327293752,5.645024104123261e-06,11,29,True,2.0
29385,8,0.3843320723923988,0.0003202767269936,2.668972724947214e-07,14,49,False,1.0
29386,8,610.0524183386137,0.2541885076410891,0.0001059118781837,15,29,True,2.0
29411,8,0.713777379335927,0.0005948144827799,4.956787356499493e-07,23,49,False,1.0
29412,8,105.3098446721653,0.087758203893471,7.313183657789257e-05,0,9,True,2.0
29414,8,2.347239833987992,0.0019560331949899,1.6300276624916614e-06,0,49,False,1.0
29415,8,24.52935372015003,0.0034068546833541,4.731742615769682e-07,2,49,True,2.0
29416,8,31.282854482736614,0.0130345227011402,5.431051125475106e-06,3,29,True,2.0
29420,8,5.4082728175546,0.0045068940146288,3.755745012190695e-06,4,49,False,1.0
29421,8,49.97842390019865,0.0208243432917494,8.676809704895599e-06,5,29,True,2.0
29422,8,3.088474207413012,0.0025737285061775,2.144773755147925e-06,5,49,False,1.0
29423,8,481.605089524891,0.4013375746040758,0.0003344479788367,6,9,True,2.0
29424,8,3.335486393591668,0.0027795719946597,2.3163099955497694e-06,6,29,False,1.0
29425,8,366.7277882885781,0.3056064902404817,0.0002546720752004,6,49,True,2.0
29467,8,0.8235892147138275,0.0006857528848574,5.709849166173814e-07,20,49,False,1.0
29468,8,646.728588308062,0.5393899819083086,0.0004498665403739,21,9,True,2.0
29471,8,1.0706377461400718,0.0008921981217833,7.434984348194943e-07,22,9,False,1.0
29472,8,20.67153589374471,0.0172262799114539,1.4355233259544938e-05,22,29,True,2.0
29473,8,17.212540451343692,0.014343783709453,1.1953153091210895e-05,22,49,False,1.0
29474,8,832.3102139569047,0.6935918449640872,0.0005779932041367,23,9,True,2.0
29475,8,26.011866785014963,0.0216765556541791,1.806379637848261e-05,23,29,True,2.0
29478,8,1.4275645548537568,0.0011896371290447,9.913642742039977e-07,0,29,False,1.0
29479,8,871.7048109856946,0.7264206758214122,0.0006053505631845,0,49,True,2.0
29482,8,5.696330410882787,0.0047469420090689,3.955785007557491e-06,1,49,False,1.0
29483,8,835.3023022196179,0.6960852518496816,0.000580071043208,2,9,True,2.0
29484,8,29.8827571344348,0.024902297612029,2.075191467669084e-05,2,29,True,2.0
29487,8,0.7137823914474664,0.0005948186595395,4.956822162829628e-07,3,29,False,1.0
29488,8,49.09308077565189,0.0410134342319564,3.426352066161777e-05,3,49,True,2.0
29489,8,120.47083145244936,0.0334362563009851,9.2801155428768e-06,4,49,True,2.0
29495,8,8.725926270073588,0.0072898297995602,6.090083374737029e-06,6,49,False,1.0
29496,8,325.851014495722,0.2708653487079983,0.0002251582283524,7,9,True,2.0
